SLNO,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,url
1874,109.0,0.0,0.0917431192661,0,48,7,177.499023438,94.0960282572,23,10,1,http://hcmjudgment.man.nic.in
1875,432.0,0.00925925925926,0.282407407407,2,17,39,2893.37890625,99.6780432156,36,11,11,http://hcmripa.gov.in
1876,252.0,0.0912698412698,0.519841269841,2,2,28,903.545898438,89.3441745899,5,15,21,http://hcraj.nic.in
1877,607.0,0.128500823723,0.131795716639,0,21,67,2228.61914062,89.02075539,8,11,105,http://hda.gov.in
1878,240.0,0.0583333333333,0.108333333333,3,6,16,351.37890625,92.4844085245,7,10,3,http://hdma.gov.in
1879,394.0,0.0380710659898,0.0634517766497,2,10,51,237.657226562,79.4223396518,13,8,0,http://he.uk.gov.in
1880,0.0,0.0,0.0634517766497,0,0,0,0.0,0.0,0,1,0,http://health.cg.gov.in
1881,548.0,0.0237226277372,0.164233576642,0,16,77,728.364257812,94.6637706226,22,17,0,http://health.tripura.gov.in
1882,548.0,0.0784671532847,0.116788321168,1,32,92,280.734375,78.1136945511,22,9,0,http://health.uk.gov.in
1883,133.0,0.0,0.0751879699248,3,30,13,573.607421875,77.6738500512,19,18,3,http://healthcasup.gov.in
1884,0.0,0.0,0.0751879699248,0,0,0,0.0,0.0,0,1,0,http://heavyindustry.gov.in
1885,37.0,0.0,0.108108108108,0,22,8,182.305664062,89.1092291128,6,4,0,http://helpline.rb.nic.in
1886,775.0,0.0154838709677,0.184516129032,5,204,30,445.940429688,96.7904906021,5,15,0,http://hfdc.gov.in
1887,3792.0,0.48444092827,0.228902953586,1,128,190,2737.92089844,90.6927124147,16,9,1,http://hfri.icfre.gov.in
1888,3500.0,0.00257142857143,0.206,1,355,42,1837.50585938,96.536044209,371,16,0,http://hheconline.in
1889,105.0,0.0,0.114285714286,6,31,23,254.28515625,94.6810144861,8,14,0,http://hhrc.gov.in
1890,1105.0,0.12036199095,0.335746606335,5,298,74,1708.88085938,90.3519298883,29,14,13,http://hid.gov.in
1891,374.0,0.0106951871658,0.096256684492,0,37,43,222.90625,90.1689331277,13,10,1,http://highcourt.cg.gov.in
1892,2108.0,0.0507590132827,0.200189753321,1,61,104,567.190429688,74.5972386506,32,15,2,http://highcourtchd.gov.in
1893,270.0,0.0148148148148,0.148148148148,1,15,32,823.28125,79.0435803758,2,9,0,http://highcourtofkerala.nic.in
1894,608.0,0.144736842105,0.325657894737,0,5,71,3131.82910156,91.3847021182,35,12,14,http://highcourtofsikkim.nic.in
1895,577.0,0.0710571923744,0.209705372617,1,23,92,256.108398438,74.1663647976,27,11,0,http://highcourtofuttarakhand.gov.in
1896,374.0,0.0,0.096256684492,0,209,52,659.03515625,92.3083876168,91,14,0,http://higheredn.delhigovt.nic.in
1897,1261.0,0.0285487708168,0.13560666138,2,116,144,2709.49023438,83.8262357642,31,11,8,http://highereducation.cg.gov.in
1898,556.0,0.0161870503597,0.138489208633,3,43,43,5310.79492188,99.6326210582,66,16,31,http://highereducation.kerala.gov.in
1899,600.0,0.05,0.75,1,174,139,142.967773438,86.4555085759,70,10,120,http://highereducation.mp.gov.in
1900,0.0,0.0,0.75,0,0,0,0.0,0.0,0,1,0,http://highereducation.tripura.gov.in
1901,774.0,0.0374677002584,0.208010335917,1,608,93,1716.171875,92.470865389,30,14,0,http://highereducationmanipur.gov.in
1902,0.0,0.0,0.208010335917,0,0,0,0.0,0.0,0,1,0,http://hillcollegetadubi.nic.in
1903,744.0,0.0712365591398,0.138440860215,4,39,45,15801.2421875,94.5874508482,40,7,105,http://himachal.gov.in
1904,127.0,0.0314960629921,0.181102362205,7,102,40,12.044921875,0.0,46,13,10,http://himachal.gov.in/home
1905,143.0,0.027972027972,0.58041958042,4,26,14,155.41796875,92.5961997637,5,8,12,http://himachal.gov.in/hpscstdc
1906,348.0,0.0114942528736,0.0632183908046,7,65,33,315.025390625,96.4096396,44,4,1,http://himachal.gov.in/index.php?lang=1&dpt_id=172
1907,209.0,0.0191387559809,0.133971291866,7,70,36,11.5947265625,0.0,45,5,0,http://himachal.gov.in/index.php?lang=1&dpt_id=173
1908,217.0,0.0,0.502304147465,7,40,14,392.577148438,93.7258550394,4,17,25,http://himachal.gov.in/library
1909,12.0,0.166666666667,0.0833333333333,0,1,0,0.3603515625,0.0,0,1,0,http://himachal.gov.in/welfare
1910,302.0,0.0132450331126,0.201986754967,4,15,19,2804.75292969,99.4977833038,13,4,15,http://himachal.nic.in/bbnda
1911,6773.0,0.000590580245091,0.367488557508,8,81,527,116.528320312,67.8734548502,556,6,2,http://himachal.nic.in/eleedu
1912,377.0,0.0106100795756,0.103448275862,9,125,53,123.352539062,87.3346369732,72,4,1,http://himachal.nic.in/employment
1913,294.0,0.0136054421769,0.119047619048,6,113,47,12.44140625,0.0,54,5,0,http://himachal.nic.in/finance
1914,219.0,0.0182648401826,0.155251141553,6,54,31,12.0048828125,2.89595704873,38,4,1,http://himachal.nic.in/gad
1915,302.0,0.0132450331126,0.291390728477,3,35,13,311.8671875,96.5614744858,7,9,5,http://himachal.nic.in/hbcfdc
1916,251.0,0.0278884462151,0.155378486056,3,55,12,56.4267578125,80.2426403143,10,6,10,http://himachal.nic.in/hpafms
1917,152.0,0.0921052631579,1.11184210526,0,31,11,46.2392578125,80.3459418362,4,2,22,http://himachal.nic.in/hpidb
1918,137.0,0.043795620438,0.861313868613,3,98,16,886.250976562,97.8037973777,24,7,28,http://himachal.nic.in/hpridc
1919,167.0,0.0239520958084,0.119760479042,8,52,31,10.98046875,0.0,38,4,2,http://himachal.nic.in/hpsssb
1920,445.0,0.00898876404494,0.316853932584,11,203,41,449.540039062,96.2372563971,73,11,4,http://himachal.nic.in/index.php?lang=1&dpt_id=2
1921,386.0,0.0103626943005,0.0984455958549,6,144,39,4100.30371094,99.6298864104,86,5,0,http://himachal.nic.in/index.php?lang=1&dpt_id=4
1922,606.0,0.146864686469,0.343234323432,2,22,46,3060.81054688,89.3092171383,33,14,39,http://himachal.nic.in/industry
1923,135.0,0.0296296296296,0.385185185185,6,18,23,10.1796875,0.0,25,8,2,http://himachal.nic.in/law
1924,235.0,0.0170212765957,0.153191489362,6,47,32,11.5537109375,0.0,37,4,0,http://himachal.nic.in/personnel
1925,457.0,0.00875273522976,0.153172866521,8,104,61,16.4599609375,0.0,43,4,5,http://himachal.nic.in/revenue
1926,54.0,0.148148148148,0.259259259259,3,25,3,91.326171875,88.4107872281,13,4,3,http://himachal.nic.in/scert
1927,69.0,0.0724637681159,0.0724637681159,3,30,9,93.08984375,90.3172338551,15,9,3,http://himachal.nic.in/ssaving
1928,243.0,0.0164609053498,0.0946502057613,10,88,39,17.3955078125,0.0,65,4,1,http://himachal.nic.in/transport
1929,274.0,0.014598540146,0.0948905109489,6,48,34,11.23046875,0.0,28,5,0,http://himachal.nic.in/yss
1930,996.0,0.20281124498,0.126506024096,2,21,53,2590.84179688,94.8894882892,46,13,6,http://himachalecotourism.nic.in
1931,306.0,0.0980392156863,0.127450980392,4,4,39,565.2421875,98.7012964575,4,5,9,http://himachalforms.nic.in
1932,953.0,0.00419727177335,0.0661070304302,21,456,86,3665.22070312,93.3044352185,99,18,1,http://himachalpr.gov.in
1933,102.0,0.0686274509804,0.21568627451,0,7,7,107.784179688,95.8231781899,10,24,3,http://himachalrajbhavan.nic.in
1934,225.0,0.0755555555556,0.146666666667,3,6,14,5501.37695312,94.5619615828,7,4,10,http://himurja.nic.in
1935,0.0,0.0,0.146666666667,0,0,0,0.0,0.0,0,1,0,http://hindantibiotics.gov.in
1936,0.0,0.0,0.146666666667,0,0,0,0.0,0.0,0,1,0,http://hindinideshalaya.nic.in
1937,0.0,0.0,0.146666666667,0,0,0,0.0,0.0,0,1,0,http://hindustancopper.gov.in
1938,376.0,0.0664893617021,0.393617021277,0,5,62,511.791992188,61.8566044936,21,9,17,http://hingoli.gov.in
1939,147.0,0.775510204082,0.0816326530612,0,49,41,1995.14746094,89.4741685271,37,17,0,http://hingolipolice.gov.in
1940,159.0,0.0251572327044,0.238993710692,9,61,37,16.4111328125,0.0,32,9,5,http://hipashimla.nic.in
1941,538.0,0.228624535316,0.552044609665,1,33,74,600.270507812,63.6474115674,58,14,18,http://hisar.gov.in
1942,0.0,0.0,0.552044609665,0,23,0,500.630859375,98.1583782961,21,9,0,http://hisar.haryanapolice.gov.in
1943,291.0,0.0,0.113402061856,1,221,26,663.188476562,96.0922095994,36,17,0,http://hkmsl.gov.in
1944,0.0,0.0,0.113402061856,0,0,0,0.0,0.0,0,1,0,http://hlrdc.gov.in
1945,575.0,0.0834782608696,0.248695652174,2,61,41,1931.99707031,87.1896743018,40,7,45,http://hmfw.ap.gov.in
1946,899.0,0.0,0.0745272525028,1,4,59,976.918945312,90.5460506915,33,12,1,http://hnbgu.ac.in
1947,0.0,0.0,0.0745272525028,0,0,0,0.0,0.0,0,1,0,http://hnguadmission.nic.in
1948,0.0,0.0,0.0745272525028,0,0,0,0.0,0.0,0,1,0,http://hocl.gov.in
1949,122.0,0.0327868852459,0.688524590164,3,30,22,2495.69433594,80.4900705942,6,6,0,http://holidayhomes.nic.in
1950,549.0,0.00728597449909,0.105646630237,3,312,48,623.022460938,95.104040127,85,4,1,http://home.gujarat.gov.in
1951,109.0,0.394495412844,0.302752293578,3,36,17,210.44140625,93.566350491,15,9,11,http://home.kar.nic.in
1952,134.0,0.0,0.111940298507,0,4,44,1866.96875,20.9969682641,28,16,6,http://home.mizoram.gov.in
1953,242.0,0.871900826446,0.0743801652893,0,2,25,3171.51953125,97.3620812185,39,19,8,http://home.rajasthan.gov.in
1954,370.0,0.191891891892,0.156756756757,0,9,29,17194.6835938,99.6048299359,19,13,16,http://home.rajasthan.gov.in/content/homeportal/en/homeguardsdepartment.html
1955,23.0,0.130434782609,0.0,0,1,0,0.5322265625,0.0,0,1,0,http://home.wb.gov.in
1956,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,0,http://homeguards.up.nic.in
1957,188.0,0.409574468085,0.212765957447,3,9,48,954.278320312,72.0077447269,12,16,12,http://homeguardsharyana.gov.in
1958,1603.0,0.0118527760449,0.159076731129,0,5,30,1492.1796875,97.2733495987,18,17,0,http://homeharyana.gov.in
1959,0.0,0.0,0.159076731129,0,0,0,0.0,0.0,0,1,0,http://homemanipur.nic.in
1960,347.0,0.0,0.0634005763689,0,195,50,484.27734375,90.0461786651,92,17,2,http://homeo.delhigovt.nic.in
1961,11.0,0.181818181818,0.181818181818,0,1,0,0.4501953125,0.0,0,1,0,http://homoeopathy.up.nic.in
1962,631.0,0.0380348652932,0.603803486529,4,109,102,2293.14355469,69.8844934735,53,11,9,http://honnalitown.mrc.gov.in
1963,180.0,0.0,0.238888888889,0,72,45,12228.6816406,96.0395522501,54,11,0,http://hooghly.gov.in
1964,500.0,0.058,0.17,0,17,70,48503.4990234,99.8044197158,46,10,0,http://hortharyana.gov.in
1965,208.0,0.110576923077,0.100961538462,1,4,29,4157.59570312,99.8230601088,66,10,7,http://horti.tripura.gov.in
1966,446.0,0.473094170404,0.466367713004,0,11,34,731.772460938,97.3048102651,8,17,1,http://horticulture.ap.nic.in
1967,539.0,0.0,0.578849721707,1,179,55,679.162109375,90.4637492775,111,8,34,http://horticulture.bih.nic.in
1968,79.0,0.0,0.164556962025,0,2,29,3029.04199219,58.9877162456,24,15,11,http://horticulture.mizoram.gov.in
1969,168.0,0.125,0.196428571429,0,11,19,2620.90332031,96.7280782322,14,5,36,http://horticulture.rajasthan.gov.in
1970,289.0,0.190311418685,0.207612456747,1,32,31,5783.40429688,98.5822343904,12,13,12,http://horticulturedept.telangana.gov.in
1971,623.0,0.0,0.234349919743,0,89,53,542.681640625,94.4209708011,130,9,0,http://hortikashmir.gov.in
1972,0.0,0.0,0.234349919743,0,0,0,0.0,0.0,0,1,0,http://hortimanipur.nic.in
1973,420.0,0.0,0.230952380952,0,171,12,52.6279296875,67.9482659442,19,7,33,http://hortingl.nic.in
1974,383.0,0.0104438642298,0.232375979112,6,75,75,3042.03808594,99.1181834496,16,6,27,http://hortnet.gov.in
1975,516.0,0.209302325581,0.521317829457,0,11,88,599.215820312,63.7198356576,38,15,13,http://hoshiarpur.nic.in
1976,23.0,0.0,0.0,0,7,1,139.727539062,98.6525115145,4,5,0,http://housing.cgg.gov.in
1977,499.0,0.0801603206413,0.0521042084168,3,11,20,1456.49902344,97.3651903678,9,11,0,http://housing.kar.nic.in
1978,360.0,0.0333333333333,0.2,0,10,37,3028.87695312,95.0335475259,36,16,1,http://howrah.gov.in
1979,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://howrahbridgekolkata.gov.in
1980,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://hp.bsnl.co.in
1981,9.0,0.222222222222,0.222222222222,0,1,0,0.5009765625,0.0,0,1,0,http://hp.gov.in/LAC
1982,538.0,0.0520446096654,0.154275092937,0,4,0,10.375,0.0,1,9,9,http://hp.gov.in/csc
1983,290.0,0.0172413793103,0.655172413793,0,37,57,285.534179688,82.6729642563,1,11,0,http://hp.gov.in/swd
1984,373.0,0.0,0.088471849866,1,206,32,301.829101562,90.0664244369,38,10,4,http://hpa.haryanapolice.gov.in
1985,0.0,0.0,0.088471849866,0,0,0,0.0,0.0,0,1,0,http://hpaic.nic.in
1986,0.0,0.0,0.088471849866,0,0,0,0.0,0.0,0,1,0,http://hpayurveda.nic.in
1987,396.0,0.0580808080808,0.434343434343,3,17,66,623.083984375,65.3959482037,32,5,5,http://hpbilaspur.gov.in
1988,571.0,0.0,0.0910683012259,1,57,53,15005.0869141,70.97354159,67,13,0,http://hpbiodiversity.gov.in
1989,81.0,0.246913580247,0.16049382716,0,11,25,1515.11425781,81.8549034243,8,18,4,http://hpbose.org
1990,304.0,0.0625,0.154605263158,0,7,48,986.703125,90.0105306497,12,14,0,http://hpcdp.nic.in
1991,363.0,0.165289256198,0.462809917355,3,23,76,624.771484375,65.1644507523,48,5,8,http://hpchamba.gov.in
1992,198.0,0.0,0.449494949495,3,58,40,1213.38964844,99.6288161634,35,17,0,http://hpconsumercommission.nic.in
1993,0.0,0.0,0.449494949495,0,12,12,1439.89648438,76.2204178632,11,10,10,http://hpepass.cgg.gov.in
1994,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hpfc.gov.in
1995,462.0,0.0454545454545,0.151515151515,0,85,81,2802.45019531,96.9524436101,28,18,0,http://hpforest.gov.in
1996,290.0,0.131034482759,0.175862068966,0,79,22,135.73046875,83.3748237258,5,12,7,http://hpforestco.in
1997,77.0,0.0,0.285714285714,1,10,18,342.028320312,98.3830948758,6,6,1,http://hpgcl.gov.in
1998,456.0,0.133771929825,0.453947368421,3,17,82,569.270507812,61.8436424083,39,5,12,http://hphamirpur.gov.in
1999,82.0,0.0,0.207317073171,0,324,36,571.688476562,96.3384573862,67,10,5,http://hphighcourt.nic.in
2000,368.0,0.0,0.0244565217391,0,280,71,1536.54492188,85.8113080915,3,10,0,http://hphorticulture.nic.in
2001,203.0,0.231527093596,0.23645320197,0,252,28,5500.27636719,99.7390401015,33,8,1,http://hpiph.org
2002,393.0,0.157760814249,0.557251908397,4,14,85,625.08203125,65.2090975559,40,5,12,http://hpkangra.gov.in
2003,456.0,0.15350877193,0.52850877193,3,13,76,529.0625,62.7050723568,32,5,28,http://hpkinnaur.gov.in
2004,455.0,0.140659340659,0.520879120879,3,21,84,624.26171875,65.2162554518,36,5,9,http://hpkullu.gov.in
2005,338.0,0.127218934911,0.627218934911,3,8,71,558.705078125,62.1762445946,28,5,9,http://hplahaulspiti.gov.in
2006,427.0,0.208430913349,0.531615925059,3,15,85,615.495117188,64.7322483963,38,5,8,http://hpmandi.gov.in
2007,0.0,0.0,0.531615925059,0,0,0,0.0,0.0,0,1,0,http://hpmc.gov.in
2008,498.0,0.0140562248996,0.156626506024,0,18,75,1185.15136719,99.2892192206,40,17,0,http://hppanchayat.nic.in
2009,634.0,0.157728706625,0.186119873817,3,16,26,25340.0693359,99.2862403607,40,7,40,http://hppcb.nic.in
2010,543.0,0.232044198895,0.162062615101,3,57,58,333.598632812,97.9127940165,19,9,0,http://hpplanning.nic.in
2011,423.0,0.00945626477541,0.219858156028,4,7,36,9978.72265625,96.2205716617,48,5,15,http://hppolice.gov.in
2012,506.0,0.0355731225296,0.140316205534,0,8,55,1020.60839844,88.0375427111,10,16,0,http://hppostalcircle.gov.in
2013,238.0,0.063025210084,0.0840336134454,1,8,36,252.532226562,89.3164161443,5,13,1,http://hpprtim.nic.in
2014,0.0,0.0,0.0840336134454,0,0,0,0.0,0.0,0,1,0,http://hpresults.nic.in
2015,570.0,0.924561403509,1.22105263158,2,112,70,1709.27050781,97.8202506666,52,14,138,http://hprural.nic.in
2016,0.0,0.0,1.22105263158,0,0,0,0.0,0.0,0,1,0,http://hpsamb.nic.in
2017,486.0,0.0,0.135802469136,0,42,41,279.641601562,90.6084448216,17,7,1,http://hpsc.gov.in
2018,417.0,0.031175059952,0.230215827338,3,53,43,405.118164062,91.3101646173,18,6,12,http://hpsdma.nic.in
2019,580.0,0.0965517241379,0.479310344828,3,17,78,627.124023438,65.1043718613,37,5,10,http://hpshimla.gov.in
2020,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hpshramsammanboard.nic.in
2021,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hpsidc.gov.in
2022,401.0,0.127182044888,0.546134663342,3,18,75,625.796875,65.118068213,48,5,11,http://hpsirmaur.gov.in
2023,288.0,0.0,0.368055555556,3,119,39,41.818359375,74.762972304,15,13,4,http://hpsja.nic.in
2024,482.0,0.143153526971,0.616182572614,8,32,42,349.868164062,95.9915146609,32,5,2,http://hpslsa.nic.in
2025,520.0,0.1,0.378846153846,3,19,79,623.358398438,65.3121715005,30,5,11,http://hpsolan.gov.in
2026,0.0,0.0,0.378846153846,0,0,0,0.0,0.0,0,1,0,http://hptax.gov.in
2027,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hptdc.gov.in
2028,506.0,0.0197628458498,0.245059288538,0,4,63,1072.95214844,82.0518374847,7,15,0,http://hptechboard.com
2029,142.0,0.211267605634,0.197183098592,20,87,34,530.424804688,98.4232861706,36,13,1,http://hptsc.nic.in
2030,0.0,0.0,0.197183098592,0,0,1,42.2314453125,87.6748757082,3,16,0,http://hpuiitshimla.org
2031,393.0,0.145038167939,0.4631043257,3,12,73,528.873046875,62.7524623038,34,5,27,http://hpuna.nic.in
2032,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hpuniv.gov.in
2033,40.0,0.0,1.35,0,71,24,125.002929688,91.397076631,7,9,14,http://hpuniv.nic.in/law.htm
2034,751.0,0.0,0.223701731025,9,17,70,2198.41601562,67.0556481984,120,7,6,http://hpvidhansabha.nic.in
2035,287.0,0.0,0.0522648083624,0,59,11,212.885742188,94.3847335948,23,11,0,http://hrbalbhawan.gov.in
2036,536.0,0.0167910447761,0.180970149254,6,57,20,442.125976562,93.6793325927,36,14,26,http://hrc.cg.gov.in
2037,0.0,0.0,0.180970149254,0,0,0,0.0,0.0,0,1,0,http://hreyahs.gov.in
2038,348.0,0.0,0.491379310345,1,81,29,94.333984375,70.7871798588,3,9,52,http://hrlokayukta.gov.in
2039,117.0,0.145299145299,0.598290598291,0,0,37,755.239257812,93.2595863531,19,19,0,http://hrm.mhrd.gov.in
2040,580.0,0.129310344828,0.148275862069,0,2,49,633.732421875,71.426105877,14,5,5,http://hrmsorissa.gov.in
2041,321.0,0.0,0.0467289719626,1,96,10,92.2099609375,91.3463880622,13,8,0,http://hrtransport.gov.in
2042,265.0,0.0,0.124528301887,0,36,26,68.7490234375,91.313797071,2,6,1,http://hrtreasuries.gov.in
2043,142.0,0.154929577465,0.0774647887324,0,10,12,793.02734375,66.9682043199,6,9,0,http://hryedumis.gov.in
2044,303.0,0.046204620462,0.151815181518,0,2,43,1277.90820312,94.9089775313,21,16,1,http://hryesi.gov.in
2045,545.0,0.187155963303,0.194495412844,0,17,63,1510.69238281,79.9320468871,44,15,39,http://hrylabour.gov.in
2046,0.0,0.0,0.194495412844,0,0,0,0.0,0.0,0,1,0,http://hsadl.nic.in
2047,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hsamb.gov.in
2048,63.0,0.126984126984,0.84126984127,2,22,12,177.981445312,84.6685651265,4,3,15,http://hscap.kerala.gov.in
2049,0.0,0.0,0.84126984127,0,0,0,0.0,0.0,0,1,0,http://hscfdc.gov.in
2050,532.0,0.0996240601504,0.142857142857,6,11,25,5335.25585938,100.710174909,97,17,4,http://hscl.co.in
2051,0.0,0.0,0.142857142857,0,0,0,0.0,0.0,0,1,0,http://hshrc.gov.in
2052,412.0,0.0752427184466,0.247572815534,0,12,62,1185.50585938,93.0128554695,19,11,7,http://hslsa.gov.in
2053,260.0,0.0769230769231,0.138461538462,0,2,35,2620.93261719,98.9625666257,20,21,2,http://hspcb.gov.in
2054,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hstsb.gov.in
2055,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://http:/www.juvnl.org.in
2056,0.0,0.0,0.181818181818,0,0,0,0.0,0.0,0,1,0,http://httpa://dtegoa.gov.in
2057,602.0,0.0,0.161129568106,5,46,50,16799.2636719,99.2733649622,29,13,13,http://husbandrypunjab.org
2058,11.0,0.181818181818,0.181818181818,0,1,0,0.48046875,0.0,0,1,0,http://hwc.nic.in
2059,1867.0,2.32565613283,0.307980717729,0,175,105,680.8359375,93.7908074862,14,9,35,http://hyderabadcustoms.gov.in
2060,156.0,0.192307692308,0.24358974359,0,15,13,5689.38183594,98.9605431033,28,11,25,http://hyderabadpolice.gov.in
2061,299.0,0.0,0.103678929766,0,177,36,173.189453125,80.2578011345,36,13,0,http://hydrology-project.gov.in
2062,64.0,0.53125,1.640625,0,28,11,626.325195312,98.0394694375,2,20,17,http://hydrologyproject.cg.gov.in
2063,24.0,1.0,0.0416666666667,0,0,0,1.3603515625,0.0,1,3,0,http://iaif.nic.in
2064,359.0,0.0,0.139275766017,0,9,54,2099.5546875,87.1096177389,46,17,0,http://iamrindia.gov.in
2065,0.0,0.0,0.139275766017,0,0,0,0.0,0.0,0,1,0,http://iasebhopal.nic.in
2066,1139.0,0.0166812993854,0.153643546971,1,11,94,10274.9511719,95.067893989,15,12,2,http://iasst.gov.in
2067,0.0,0.0,0.153643546971,0,0,0,0.0,0.0,0,1,0,http://iay.nic.in
2068,455.0,0.0153846153846,0.171428571429,4,14,63,1115.42675781,89.2776815208,13,20,0,http://ibm.gov.in
2069,90.0,0.0,0.166666666667,1,41,4,327.198242188,90.862585099,15,6,10,http://ibmreg.nic.in
2070,469.0,0.0191897654584,0.170575692964,1,21,42,7733.734375,97.1418465974,32,14,6,http://ibsd.gov.in
2071,585.0,0.0358974358974,0.194871794872,0,13,54,2548.81835938,92.7942635796,52,13,3,http://ic.gujarat.gov.in
2072,316.0,0.0158227848101,0.107594936709,1,6,25,15083.9628906,99.764171618,27,12,0,http://icadr.nic.in
2073,0.0,0.0,0.107594936709,0,0,0,0.0,0.0,0,1,0,http://icai.nic.in
2074,0.0,0.0,0.107594936709,0,0,0,0.0,0.0,0,1,0,http://icar-ciari.res.in
2075,246.0,0.0162601626016,0.182926829268,2,49,34,3189.34277344,89.2969658779,27,14,2,http://icar-ciwa.org.in
2076,824.0,0.0,0.158980582524,26,0,37,2978.70800781,98.5797966492,60,10,0,http://icarnagaland.nic.in
2077,655.0,0.89465648855,0.196946564885,3,196,78,1873.34960938,86.6486647101,27,11,16,http://icarrcer.in
2078,583.0,0.0377358490566,0.150943396226,0,39,32,812.016601562,96.9136685889,26,15,0,http://icarzcu3.gov.in
2079,214.0,0.0,0.233644859813,0,43,43,1387.91601562,97.3377210943,35,20,2,http://icds-wcd.nic.in
